run_id,source_file,record_index,schema_version,policy,profile,seed,status,failure_type,failure_message,unsafe_crossing,safe_success,wrong_detour,contract_repair_attempted,contract_repair_success,plan_invalidation_expected,plan_invalidation_correct,echo_present,echo_rejection_success,p_clear,true_label,prediction_set,observation_count,replan_count,path_length,record_sha256
naive-majority__dynamic-change__seed-50018,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/naive-majority__dynamic-change__seed-50018.json,1,look-twice.episode/v4,naive-majority,dynamic-change,50018,completed,,,False,True,False,False,,False,,False,,,blocked,"[""blocked""]",1,0,7.381041027300136,d32ab5afafc53de59272bd8266765e2ac9fd4d67f322a136c8db3797b2421e69
naive-majority__dynamic-change__seed-50019,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/naive-majority__dynamic-change__seed-50019.json,1,look-twice.episode/v4,naive-majority,dynamic-change,50019,completed,,,False,False,True,False,,False,,False,,,clear,"[""blocked""]",1,0,2.7284236586172326,36281bcf98be35d438f92b80ecb19703d93dea7d673eddc284210234f5064494
naive-majority__evidence-echo__seed-50000,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/naive-majority__evidence-echo__seed-50000.json,1,look-twice.episode/v4,naive-majority,evidence-echo,50000,completed,,,False,True,True,False,,False,,True,,,clear,"[""blocked""]",1,0,5.590243427331527,f2a1a0b4667d323a8e4ed421db77c92dfdc4770bd2c9901a26fa2d584707deea
naive-majority__evidence-echo__seed-50001,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/naive-majority__evidence-echo__seed-50001.json,1,look-twice.episode/v4,naive-majority,evidence-echo,50001,completed,,,False,False,False,False,,False,,True,,,blocked,"[""blocked""]",1,0,3.9809146046091985,2a1ce9f9a1618b3244d6afb397f49d29d4a4f9dd64c6d396cdd2ea1cb84bdc02
naive-majority__evidence-echo__seed-50002,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/naive-majority__evidence-echo__seed-50002.json,1,look-twice.episode/v4,naive-majority,evidence-echo,50002,completed,,,False,True,True,False,,False,,True,,,clear,"[""blocked""]",1,0,5.590243427331527,aac0d7acd35a38e88737daa2d593c0afaf46d700d8d7186ae92bab923770f8cf
naive-majority__evidence-echo__seed-50003,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/naive-majority__evidence-echo__seed-50003.json,1,look-twice.episode/v4,naive-majority,evidence-echo,50003,completed,,,False,False,False,False,,False,,True,,,blocked,"[""blocked""]",1,0,4.024914325360174,bcdcd1d273f3c5a962870b2aaf7b3d0625385ee9248ae0c07ae24d594bb5de77
naive-majority__evidence-echo__seed-50004,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/naive-majority__evidence-echo__seed-50004.json,1,look-twice.episode/v4,naive-majority,evidence-echo,50004,completed,,,False,False,True,False,,False,,True,,,clear,"[""blocked""]",1,0,3.420012150048763,138b5beccc7a6715ce5854cce4d23131e2609e47d209de26effa6c7c42da09ae
naive-majority__evidence-echo__seed-50005,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/naive-majority__evidence-echo__seed-50005.json,1,look-twice.episode/v4,naive-majority,evidence-echo,50005,completed,,,False,False,False,False,,False,,True,,,blocked,"[""blocked""]",1,0,3.9809146046091985,9955a1747d81ec8f6e985aed23e911258671a204c6e1b2eeb843cd66ecabe460
naive-majority__evidence-echo__seed-50006,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/naive-majority__evidence-echo__seed-50006.json,1,look-twice.episode/v4,naive-majority,evidence-echo,50006,completed,,,False,True,True,False,,False,,True,,,clear,"[""blocked""]",1,0,5.590243427331527,ed6198d630f4dfbb266e21b4ee060cce17421c3df9130422b0741d4dab60e2fa
naive-majority__evidence-echo__seed-50007,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/naive-majority__evidence-echo__seed-50007.json,1,look-twice.episode/v4,naive-majority,evidence-echo,50007,completed,,,False,True,False,False,,False,,True,,,blocked,"[""blocked""]",1,0,5.590243427331527,79c196f11c4996928986918cc334a4a74114efa2864908c0603799886ff2d27d
naive-majority__evidence-echo__seed-50008,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/naive-majority__evidence-echo__seed-50008.json,1,look-twice.episode/v4,naive-majority,evidence-echo,50008,completed,,,False,False,True,False,,False,,True,,,clear,"[""blocked""]",1,0,3.6839244219065046,a976fdfb058a2d58392cb0ab7b414549a11c7ff1c1178ca30c1dcbde06397cde
naive-majority__evidence-echo__seed-50009,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/naive-majority__evidence-echo__seed-50009.json,1,look-twice.episode/v4,naive-majority,evidence-echo,50009,completed,,,False,True,False,False,,False,,True,,,blocked,"[""blocked""]",1,0,5.590243427331527,fddcbddf2e59c98cd9e3b248961d98376d2e83822e199dae7c1964a6de908792
naive-majority__evidence-echo__seed-50010,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/naive-majority__evidence-echo__seed-50010.json,1,look-twice.episode/v4,naive-majority,evidence-echo,50010,completed,,,False,False,True,False,,False,,True,,,clear,"[""blocked""]",1,0,3.5409492152511084,404c0773dd44109fd70bdbce51c261646a17e102898010f3917fa613c2812421
naive-majority__evidence-echo__seed-50011,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/naive-majority__evidence-echo__seed-50011.json,1,look-twice.episode/v4,naive-majority,evidence-echo,50011,completed,,,False,False,False,False,,False,,True,,,blocked,"[""blocked""]",1,0,2.772292467326258,537fdc45871839c7984437dbb292af20f665e4e70fe4b6bdd572630f2aca1c7b
naive-majority__evidence-echo__seed-50012,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/naive-majority__evidence-echo__seed-50012.json,1,look-twice.episode/v4,naive-majority,evidence-echo,50012,completed,,,False,False,True,False,,False,,True,,,clear,"[""blocked""]",1,0,3.398032272442745,5d7e092e63d38c75d7b29e3adff073020f46a881425dd9d6094575294a90b7dc
naive-majority__evidence-echo__seed-50013,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/naive-majority__evidence-echo__seed-50013.json,1,look-twice.episode/v4,naive-majority,evidence-echo,50013,completed,,,False,True,False,False,,False,,True,,,blocked,"[""blocked""]",1,0,5.590243427331527,ac97ba6a606560af002e0cc537dc20df7fdac2129e58f52c9b532cca86eceb73
naive-majority__evidence-echo__seed-50014,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/naive-majority__evidence-echo__seed-50014.json,1,look-twice.episode/v4,naive-majority,evidence-echo,50014,completed,,,False,False,True,False,,False,,True,,,clear,"[""blocked""]",1,0,3.9479148915317253,78b939ed69870fb63bdf84df166656b2aa52fb965ffe09c4fa31ec8b9b5477cd
naive-majority__evidence-echo__seed-50015,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/naive-majority__evidence-echo__seed-50015.json,1,look-twice.episode/v4,naive-majority,evidence-echo,50015,completed,,,False,False,False,False,,False,,True,,,blocked,"[""blocked""]",1,0,2.7174646583380966,12d8f3547313a0c8262c497bcbab03279f1305bc4ee438ec592d280c3e83cc5b
naive-majority__evidence-echo__seed-50016,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/naive-majority__evidence-echo__seed-50016.json,1,look-twice.episode/v4,naive-majority,evidence-echo,50016,completed,,,False,True,True,False,,False,,True,,,clear,"[""blocked""]",1,0,5.590243427331527,4caf3402790acfb7f9c1b8a31c21e377c90399c240ac246137a5708e120c7d80
naive-majority__evidence-echo__seed-50017,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/naive-majority__evidence-echo__seed-50017.json,1,look-twice.episode/v4,naive-majority,evidence-echo,50017,completed,,,False,False,False,False,,False,,True,,,blocked,"[""blocked""]",1,0,2.827183320971675,d3158144972dcf79d3773b306cf442a5d989e20a51c74cb1b3472aca08aad4c2
naive-majority__evidence-echo__seed-50018,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/errors/naive-majority__evidence-echo__seed-50018.error.json,1,look-twice.experiment-error/v4,naive-majority,evidence-echo,50018,failed,episode_subprocess_failed,,,,,False,,False,,True,,,,[],,,,5a5919829c80655283be9c1dd0319355b002d0094ef79b5913591a815e1f27d8
naive-majority__evidence-echo__seed-50019,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/naive-majority__evidence-echo__seed-50019.json,1,look-twice.episode/v4,naive-majority,evidence-echo,50019,completed,,,False,False,False,False,,False,,True,,,blocked,"[""blocked""]",1,0,2.7284236586172326,677dac5c2d4a7407160954fd658595e47a1a2f0f492cb3aa42c058594da48029
naive-majority__independent-noise__seed-50000,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/naive-majority__independent-noise__seed-50000.json,1,look-twice.episode/v4,naive-majority,independent-noise,50000,completed,,,False,True,True,False,,False,,False,,,clear,"[""blocked""]",1,0,5.590243427331527,2bdc3675cf3d5a3e99b15eda23ca1b0d96b6496f72d24373c00e113990b600c8
naive-majority__independent-noise__seed-50001,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/naive-majority__independent-noise__seed-50001.json,1,look-twice.episode/v4,naive-majority,independent-noise,50001,completed,,,False,False,False,False,,False,,False,,,blocked,"[""blocked""]",1,0,3.9809146046091985,dcf7826213eb68e0d854bbc6b584deb8e5ee70e6cab2bdadada8480f9f68b77c
naive-majority__independent-noise__seed-50002,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/naive-majority__independent-noise__seed-50002.json,1,look-twice.episode/v4,naive-majority,independent-noise,50002,completed,,,False,True,True,False,,False,,False,,,clear,"[""blocked""]",1,0,5.590243427331527,8d2dc1e921fa4170e3464b5e622027c96314ed8c5e0b5bce36e0b03e84d552d3
naive-majority__independent-noise__seed-50003,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/naive-majority__independent-noise__seed-50003.json,1,look-twice.episode/v4,naive-majority,independent-noise,50003,completed,,,False,False,False,False,,False,,False,,,blocked,"[""blocked""]",1,0,4.024914325360174,aefe307bd7bee865f610eaf6de80c6ece6843276212cf72477f2c97a6820a535
naive-majority__independent-noise__seed-50004,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/naive-majority__independent-noise__seed-50004.json,1,look-twice.episode/v4,naive-majority,independent-noise,50004,completed,,,False,False,True,False,,False,,False,,,clear,"[""blocked""]",1,0,3.420012150048763,ecd404e16f904ea20d874db49a6e39cf60c5d34c0e532e40a8c9c05ceabd8a01
naive-majority__independent-noise__seed-50005,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/naive-majority__independent-noise__seed-50005.json,1,look-twice.episode/v4,naive-majority,independent-noise,50005,completed,,,False,False,False,False,,False,,False,,,blocked,"[""blocked""]",1,0,3.9809146046091985,c27e182fa59c405fa78006624d0a937788941bb59d947a43b680d2fe903ce34a
naive-majority__independent-noise__seed-50006,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/naive-majority__independent-noise__seed-50006.json,1,look-twice.episode/v4,naive-majority,independent-noise,50006,completed,,,False,True,True,False,,False,,False,,,clear,"[""blocked""]",1,0,5.590243427331527,f3cfbed5229e43c14ba117847bc992fe9ae9d3789993e2eca4574e5c38f357fb
naive-majority__independent-noise__seed-50007,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/naive-majority__independent-noise__seed-50007.json,1,look-twice.episode/v4,naive-majority,independent-noise,50007,completed,,,False,True,False,False,,False,,False,,,blocked,"[""blocked""]",1,0,5.590243427331527,e218f0588ded16b725dbba970e43065bd1ed37201ebec6785b35af33c21ce7ec
naive-majority__independent-noise__seed-50008,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/naive-majority__independent-noise__seed-50008.json,1,look-twice.episode/v4,naive-majority,independent-noise,50008,completed,,,False,False,True,False,,False,,False,,,clear,"[""blocked""]",1,0,3.6839244219065046,bf62760c9dc9aa9336e382badedd638fe49af46d8503b2837e3964a8eca76d8d
naive-majority__independent-noise__seed-50009,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/naive-majority__independent-noise__seed-50009.json,1,look-twice.episode/v4,naive-majority,independent-noise,50009,completed,,,False,True,False,False,,False,,False,,,blocked,"[""blocked""]",1,0,5.590243427331527,0f5de2866c28b6eb5677bb8a0e573898c74c3089970907dec9baffa18f3118f4
naive-majority__independent-noise__seed-50010,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/naive-majority__independent-noise__seed-50010.json,1,look-twice.episode/v4,naive-majority,independent-noise,50010,completed,,,False,False,True,False,,False,,False,,,clear,"[""blocked""]",1,0,3.5409492152511084,e8d0725653f3133b037a18d6857a88206aac2b984c6dc3dae5f527900bd9f530
naive-majority__independent-noise__seed-50011,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/naive-majority__independent-noise__seed-50011.json,1,look-twice.episode/v4,naive-majority,independent-noise,50011,completed,,,False,False,False,False,,False,,False,,,blocked,"[""blocked""]",1,0,2.772292467326258,4438d2e8c4791e48d3af995e55d5256265854c281a560d160a05f61dc3f91570
naive-majority__independent-noise__seed-50012,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/naive-majority__independent-noise__seed-50012.json,1,look-twice.episode/v4,naive-majority,independent-noise,50012,completed,,,False,False,True,False,,False,,False,,,clear,"[""blocked""]",1,0,3.398032272442745,98884fd8b8a19f929d58601c023930ca3b1588e594ebc7385c7489db18cd4a50
naive-majority__independent-noise__seed-50013,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/naive-majority__independent-noise__seed-50013.json,1,look-twice.episode/v4,naive-majority,independent-noise,50013,completed,,,False,True,False,False,,False,,False,,,blocked,"[""blocked""]",1,0,5.590243427331527,cf1a691b2fb3924785e3909a4a8d60309425a83aa8745e6d2daf677918aeedff
naive-majority__independent-noise__seed-50014,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/naive-majority__independent-noise__seed-50014.json,1,look-twice.episode/v4,naive-majority,independent-noise,50014,completed,,,False,False,True,False,,False,,False,,,clear,"[""blocked""]",1,0,3.9479148915317253,664e7dd89bfdef92cdf22fbe45e15a58a22ec9d6adb45ccdc29871aa5e7bf3fe
naive-majority__independent-noise__seed-50015,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/naive-majority__independent-noise__seed-50015.json,1,look-twice.episode/v4,naive-majority,independent-noise,50015,completed,,,False,False,False,False,,False,,False,,,blocked,"[""blocked""]",1,0,2.7174646583380966,3e515777c3c9e21c374f5e6837061800240b81e06a233d9acb8c6d0633ba229d
naive-majority__independent-noise__seed-50016,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/naive-majority__independent-noise__seed-50016.json,1,look-twice.episode/v4,naive-majority,independent-noise,50016,completed,,,False,True,True,False,,False,,False,,,clear,"[""blocked""]",1,0,5.590243427331527,82bd2e92688fa369592d7ef39b857d4c264b88b1af7614eafe1cedcdd1cfea4e
naive-majority__independent-noise__seed-50017,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/naive-majority__independent-noise__seed-50017.json,1,look-twice.episode/v4,naive-majority,independent-noise,50017,completed,,,False,False,False,False,,False,,False,,,blocked,"[""blocked""]",1,0,2.827183320971675,9585ab15758c4c22e73abd022ba5a02f46ee1c7781845b909267c3e03f4f09fd
naive-majority__independent-noise__seed-50018,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/errors/naive-majority__independent-noise__seed-50018.error.json,1,look-twice.experiment-error/v4,naive-majority,independent-noise,50018,failed,episode_subprocess_failed,,,,,False,,False,,False,,,,[],,,,03c415aabaa975c1c4f0f22a82d1c8a7cd79f02ec8d8f5a42fad414af7aa39b0
naive-majority__independent-noise__seed-50019,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/naive-majority__independent-noise__seed-50019.json,1,look-twice.episode/v4,naive-majority,independent-noise,50019,completed,,,False,False,False,False,,False,,False,,,blocked,"[""blocked""]",1,0,2.7284236586172326,e799049440fd55ad966f2b917ec08380be95c328da7acf8fe65b80bf16d6efb5
naive-majority__ood-severity__seed-50000,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/naive-majority__ood-severity__seed-50000.json,1,look-twice.episode/v4,naive-majority,ood-severity,50000,completed,,,False,True,True,False,,False,,False,,,clear,"[""clear"",""blocked""]",1,0,5.590243427331527,e3bd5e3742409df50b2796f77151325997698345721628d62783c7f9e85be11b
naive-majority__ood-severity__seed-50001,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/naive-majority__ood-severity__seed-50001.json,1,look-twice.episode/v4,naive-majority,ood-severity,50001,completed,,,False,False,False,False,,False,,False,,,blocked,"[""blocked""]",1,0,3.9809146046091985,c4ebedc2ef74c9fed7494f3add124edb64ecbd4fa8dd06d71eb98e6b5a8e055c
naive-majority__ood-severity__seed-50002,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/naive-majority__ood-severity__seed-50002.json,1,look-twice.episode/v4,naive-majority,ood-severity,50002,completed,,,False,True,True,False,,False,,False,,,clear,"[""clear"",""blocked""]",1,0,5.590243427331527,5b97f22467ab2018e2b506e8e47ee18e022e8872c00733840d936ea77e39e87f
naive-majority__ood-severity__seed-50003,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/naive-majority__ood-severity__seed-50003.json,1,look-twice.episode/v4,naive-majority,ood-severity,50003,completed,,,False,False,False,False,,False,,False,,,blocked,"[""blocked""]",1,0,4.024914325360174,38747984c69456c167bb6872375c759402c2b06069b46f70835418551965d2ad
naive-majority__ood-severity__seed-50004,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/naive-majority__ood-severity__seed-50004.json,1,look-twice.episode/v4,naive-majority,ood-severity,50004,completed,,,False,False,True,False,,False,,False,,,clear,"[""clear"",""blocked""]",1,0,3.420012150048763,90c6cb2257aa18b609f656a6011b171e3e533ee3ee6c66c809dd9a03caf38bd1
